Firm,NWP 2016,NWP 2017,NWP 2018,NWP 2019,NWP 2020,SCR 2016,SCR 2017,SCR 2018,SCR 2019,SCR 2020,EoF for SCR 2016,EoF for SCR 2017,EoF for SCR 2018,EoF for SCR 2019,EoF for SCR 2020,SCR coverage ratio 2016,SCR coverage ratio 2017,SCR coverage ratio 2018,SCR coverage ratio 2019,SCR coverage ratio 2020,GWP 2016,GWP 2017,GWP 2018,GWP 2019,GWP 2020,EOAOL 2016,EOAOL 2017,EOAOL 2018,EOAOL 2019,EOAOL 2020,GCI 2016,GCI 2017,GCI 2018,GCI 2019,GCI 2020,NER 2016,NER 2017,NER 2018,NER 2019,NER 2020,NCR 2016,NCR 2017,NCR 2018,NCR 2019,NCR 2020,NBEL 2016,NBEL 2017,NBEL 2018,NBEL 2019,NBEL 2020
Firm 73,8118.7282077982,880.7390848911408,6813.491255273421,11752.057329939315,4073.3468477157194,2801.47955644387,2877.728510788898,114.3516997734309,1482.493975515825,4919.313356195042,3967.234328954561,1946.2710521815272,2475.1760994736824,2772.5536961732523,7597.488819509475,1.6089599100082614,1.6515814106565203,1.7920244315767095,1.8795198053058921,3.87391022682341,4615.597182523066,2419.7033474012733,10334.86146803298,23667.380816123034,6173.50553316142,4761.747925335323,1710.7024757480397,2581.690431809727,1589.6184499180536,9960.388430095458,0,0,18.308925927631826,49.72308291260714,167.19772563987075,0,0,0.16295663167580607,0.1652307462058988,0.571696903619,0,0,2.7097379449419905,1.4736225068375939,0.7854786732159121,0,0,7.257101630963704,84.27966610097943,43.369290520158565
Firm 74,290.73355602709086,103.28494000551528,316.661347306314,188.83582071759483,359.47361588160976,498.84137600879563,497.1212828685193,192.68578826142453,104.01215084707029,241.23951890141888,781.4269121155552,610.9170488496562,931.2915833238517,306.24026006894263,0.5938433879165483,1.8999638364989742,1.018370886762979,2.51586207158159,3.5036013210977917,3.3878012078397743,250.46359684513203,485.1732740574224,563.9466148815385,353.34292878913175,523.2283433037451,282.41491058387896,285.1468554410644,566.4931452228867,948.48730221163,96.42460443379312,384.828012845334,1645.5337208176204,1494.0327004063913,1129.3135625831505,390.28115557800373,0.4720295205256135,0.4158035741551445,0.1676253556669297,0.002129611616605026,0.09463973777385272,0.5309052612267642,1.8193160433885258,1.3026566737529193,1.2626418156157297,0.383126739131509,1202.0183144121333,156.87829287740527,640.7194296322302,573.0975424099463,2037.1663287999427
Firm 75,17.52703562145706,9.665764059775578,27.897472149743486,13.805059383444407,3.0032489631077732,53.79666741840109,45.930343701724546,68.20089083354006,41.95941714810214,30.852142843212444,41.76556815624918,131.62727145460073,132.4100500027248,114.64449427869464,112.27816404293903,3.0062164506990734,2.2508980352203714,0.2902782258425012,5.423021904455203,4.294430069429115,44.41256492715876,42.395593828951306,12.035838193812575,14.347822457809675,24.8284166030223,221.9646634265143,150.57063383753092,90.24991458312635,227.84242149945226,107.3622578094897,0.769719965718171,1.0434563719880723,1.7834826999604478,4.605279532756493,3.0611655468783416,1.3091102295020844,1.4021167308491989,0.4319549727451781,0.2822186208087607,0.1493534603866194,0.10919934438214124,0.6208893823307291,2.0038033916989195,2.0608837837067404,1.6801316447085664,7.231819382041094,1.1844670742971628,5.92375690768226,0.8832719855104315,2.773957851815481
Firm 76,196.83857634517125,4143.6598567105175,4530.02364405494,2643.357969337781,1987.0911341835583,838.3955469962826,1143.6794744341648,482.54753223253465,1949.6467462498263,2278.6507584084675,372.5083927489927,1151.1588591819368,1448.8697012364753,1732.7014657756372,675.6408836317337,0.339664567783873,0.5295640512418741,2.360712913224572,0.48868773119304115,1.0778568251041691,2855.235113153942,2374.1115654424198,1631.9434052124961,2353.5946549847304,34.9023953037937,1983.3367174532318,1594.3848802599591,504.03436360298736,1842.9031294436372,145.0505210578217,0.03673284651194526,6.323196662963026,3.9190109008091194,0,0,0,0,0,0,0,0,0,0,0,0,50.592869414435896,52.63279760741503,27.248270528813645,2.149697487292639,119.97649801111262
Firm 77,0.48820650494425233,0.09473849441509984,2.0396559944760937,0.2467816505583568,0.05928205751612989,17.065725975357186,13.457823372974675,9.904465838717906,1.2962332742188862,2.302101516525885,9.339928394889219,45.36385237485451,12.777910780157194,1.3125861831894663,7.99283708896057,4.236723176325196,3.977490417488868,1.9529772834822408,5.6256208623839585,1.3566022772450823,2.9877749760510675,1.2533372882775875,4.766187648948781,0.06466812760197442,0.46041951461435426,33.401875074728835,14.021679588706645,10.268375262206424,6.047071123648247,11.171277421756471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 78,417.379905751969,396.39670085522204,323.0712704073014,506.36733973561206,27.625951979676277,90.53408142747628,140.39112694884005,60.496657919706756,121.46517346764314,168.79265228996738,214.30216503174822,567.7443307717441,487.39912948836354,13.885757113352883,19.809623842366136,0.4245158087289819,2.5292277090056237,0.8457834073558653,0.26493007831963655,1.2978482399346345,239.27246644160203,457.0089717688799,685.6051680257665,512.5580911870996,1.226554763773771,308.685233112527,75.41438099694294,176.93654304672253,370.14254727763233,137.64855753103234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 79,764.9954700574526,0,0,0,0,446.19772706668203,0,0,0,0,806.7783874147387,0,0,0,0,1.2192928520693844,0,0,0,0,53.05667679192981,0,0,0,0,411.3098686074959,0,0,0,0,80.88658628929096,111.3098113223226,86.80539656564746,63.146078597902985,59.1201790976143,0.44695793873122897,0.2972859987489572,0.36822889728209596,0.4896820555890027,0.6418415149424127,0.756330733988694,0.038398622227166584,0.10307028031672273,0.8607067630526234,0.7145898392356673,126.03102212200659,0.5155901580626865,30.017607215571896,25.961625220935822,24.041219485654963
Firm 80,224.58792155328774,105.66788095884722,1744.4839913067046,924.9118318929447,3198.4502021970807,8.095825229279107,93.24371908417613,198.83010454554372,249.45732534238564,256.34457575203606,646.1854660289033,803.1815380895569,842.0293986553564,10.292322505727913,623.9567440729687,2.9100466635117748,2.635212450688208,0.23358492233247274,1.0906110785086809,3.2814815414744203,3133.3542713639613,2371.764741535014,2646.8544161262384,377.13302780768277,2321.457306926129,45.218873409123745,463.4904146117307,435.98985581274974,252.26284345325348,258.6161424740929,56.19830844549557,39.69312815833241,68.35331463731468,116.33831047080288,64.25569624529118,0.020331304432523147,0.011558837278600891,0.08966953981384437,0.1550394880116514,0.00784519821674917,0.8703218598432393,1.760927271810391,1.4237536025479693,0.27594697156784703,0.4928227610021151,8.036798013596758,8.422169919243608,0.07221564223566396,1.359327678681016,9.87376099631101
Firm 81,0.06455988598048983,0.17509771755552866,0.18559286548750298,0.022646241173737272,0.13317492708033757,1.0777921739348457,1.313849093789816,1.202293100641632,0.5530114612341517,1.657933626616908,2.630577947233196,2.165241569127199,4.56895527410724,6.305934479645549,4.714081903426444,0.994732158327276,6.592021408115653,6.788578117876264,1.688592776034235,5.143149299600217,1.135210468717205,0.12383508225741668,0.10233439338281396,0.1905941531203842,0.06952947751556714,3.7387983268632157,0.7304506954269531,4.226931082696838,0.6675270499527208,4.597363662434358,747.6370513292986,1010.0113658706102,1141.44934250457,1288.015406228641,802.3217124849002,0.4117714043344649,0.5866769003782585,0.3456691354800345,0.04948689507913137,0.14012248859330645,1.8453075976845261,0.3843225298542664,0.7994459872655523,0.6660411931851555,1.3384626636109491,1655.752219440194,1766.831033171612,2722.7267618056276,993.4165358056399,1793.5026759448
Firm 82,178.43766454130244,93.34929760808035,563.0915668139095,734.7031776010612,386.28193573236695,481.79093926130713,330.3129528978554,232.53966630186457,163.76514526575613,100.52603645168587,343.00266981831544,967.5377153166066,374.8294358640802,697.36387443658,61.524724545606,1.3435962701934232,2.4256826302177203,1.3568468257830593,3.3258577263987985,2.3946015227106088,379.073904827972,583.0357713161325,25.91181534909393,785.6549733704156,433.74658335380366,109.22781939599972,652.0757225270316,353.97595669682937,680.6784536599831,923.2268931591001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 83,0,0,0,0,0,34.51868729788139,17.922178819574714,16.49927118564842,22.054154270533992,21.077577316190204,6.987622227826888,14.424060777558436,9.10928216042005,2.221729163426544,13.322215739925605,0.5113428802220333,0.02835289082716618,0.5461274469190626,0.14376091959460946,0.7641606531238826,0,0,0,0,0,10.748962243176841,6.883438586585675,2.402378421809595,8.661800295650183,5.019369854507606,-0.0314130152214205,0.010888512353319868,0.0005548888972528039,0,0,0,23.731694454836443,9.032500615130493,0,0,0,16.448332893115932,18.131830912089676,0,0,0.8400108055704067,0.4823895872254301,0.5905357707343827,0,0
Firm 84,0,0,0,0,0,0,0,0,0.19306610898465731,0,0,0,0,2.786565539194228,0,0,0,0,0.7842100532634814,0,0,0,0,0,0,0,0,0,1.6909166344061033,0,9.424775862544989,3.0594006705561427,77.18325246892098,74.37856836734541,23.464112417866474,0.40749277329769323,0.1998007954518414,0.1404735941785084,0.15099719832262326,0.23963564778938765,1.0321785904118392,1.2775860687823413,1.5555704706669602,1.655618114938228,0.840223450025376,25.309684498526213,28.62029206911979,76.10828175670255,78.63092204358617,101.36983674931166
Firm 85,0,0,0,0,0,19.779406865227532,24.80633224819095,11.735565446155958,23.608700084877675,3.4777944772176723,34.21753318279147,21.00676351884695,13.968301526805678,20.934035852494603,16.44319799068269,0.11347960131866643,1.7299959431976675,1.5753619349737187,0.8151974738993559,0.13861100167989004,0,0,0,0,0,35.53286821065956,9.85851263456512,9.025145711885147,8.517357368887055,25.231708060555054,38.86451306319599,23.960852832066546,16.675292864555196,153.97093027001537,131.65573043461237,0.2771038756576937,0.6513006588599793,0.19961172434512175,0.8971955685686606,0.030062491751330588,1.8844057812286927,0.11026516742393587,1.6578747140901562,1.2104340753001979,0.3010531139174408,41.85760848439491,35.98558264252753,51.42912137077681,34.74358678346502,7.72001797676125
Firm 86,42.30634592045808,5.376933473369941,3.902015445606034,21.356088966130496,8.796946780617343,54.97352278420594,15.106359677502656,18.086718735220114,1.42909946256522,30.661811953161887,61.87261754199487,40.44488085342366,13.566650258881971,66.21231234805327,24.70973052517583,0.47703653436083016,0.030798468716017796,0.4045027627754589,0.24772219978026427,1.9148580470695635,3.5893134536549094,192.0295070381868,195.13959394078617,34.39068384677222,43.911322124441774,22.271221332301877,36.108993499606484,19.16783011272729,30.682159915368985,44.71919018408945,191.51841681205283,285.10155840648787,266.26029592123353,302.09116138364004,110.02662057225282,0.07392010865227251,0.9237300612030004,0.5117143994226385,0.0898001318254694,0.7637112112520096,0.9392833991191653,0.43711330542677584,0.570599933852965,1.9641194213257271,0.883601956707338,82.13860346897937,174.77300971145064,237.88616649200532,499.86262047161114,57.54543587440137
Firm 87,482.70317306178913,701.4917413090924,672.9683480271834,695.1887818652763,75.39069654842827,28.620277549683674,74.31828067389822,115.17492358293671,136.83925551609994,78.8083678251393,173.59664390140597,174.9792829278147,101.20994843773676,149.78844980796993,92.65125303562348,2.3006501594809396,2.5990903413656925,1.490807958621772,1.086897325251794,2.3589262994786493,2.3533237227491304,132.01350878768307,366.4209623478758,200.9213706298796,229.89541135503305,29.18465167678126,151.0414317800071,67.00396456738827,82.7580782871656,230.33832301363094,0,11.633597001697606,86.72693078462359,7.232297309435289,73.6417971899028,0,0.7743587091949115,0.4404139881153226,0.437290423535582,0.4182394987028379,0,1.1783339605723666,1.877069262182032,1.627750903472189,0.49306287172668023,0,21.796780779444834,5.367074816753785,50.39099647778395,32.93217964688947
Firm 88,4.282608309613047,0.10146757450584529,2.5848325904010623,5.818123443926216,1.5846260421699763,18.082786589884517,4.757423355057359,13.75558356341744,7.513940653360503,7.626344656402414,11.484605564596176,8.455013114619256,13.397492463186223,5.445949058758099,0.06902233151995278,1.4484310452804117,0.6637652021951755,0.927526165521831,2.2776374658998972,0.569114393748211,6.035504768241227,2.2123630580030853,6.055060966358344,4.918092637752009,4.543592727208087,16.098857379222075,19.277795374823597,6.293771800578127,15.144773298154375,12.808502814276494,0,0,0,0,0,0,1.180494088496906,2.8429624925868393,4.785205712740407,4.975973880800552,0,0.18893780912099964,25.023177480181698,5.63926695720719,5.1780197054792625,0,-0.0009942862369599296,-7.147861847052807e-05,-6.391415642641979e-05,-0.03773305340105966
Firm 89,0,52.14278576127951,399.60995492772986,676.0107929575755,481.646137364583,216.65525350051624,94.66261276396632,44.13068008778893,147.75067407054246,54.988794381846425,979.0812201470031,8.434368139041567,725.7614239657154,413.4844515484352,725.4663974562848,4.3679554171939685,4.090102039436825,0.7822953871143974,2.770167405839498,1.960817822876924,0,513.9211832161577,217.34274357874642,296.0272944956541,107.85228096875512,33.036127594491354,1032.5316957737662,874.3265732807347,1159.5397205002782,758.3689297015374,0,118.52290709163155,97.44150551297967,25.11186750779792,123.79566756341413,0,0.5717240598618182,0.3713558676600979,0.7547989905491921,0.5838872099113366,0,2.3957995822245306,0.19941258632162645,1.5249542436363772,2.392856010115619,0,12.932390960282419,93.67876125591893,36.1271984086541,224.13913482424456
Firm 90,0,0,0,0.00534264162997885,0.0036401624658191018,0,0,0,71.88228049935653,35.77322476362354,0,0,0,96.40320249371014,127.88350397591547,0,0,0,1.9198731953675987,2.1820633052680893,0,0,0,0.008010596507443178,0.0011698168056041586,0,0,0,180.83662520467692,102.80189210676231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 91,803.2825533058534,677.8732020785703,94.69266246163814,0,0,132.3547705308949,940.2314240339549,161.30592685644555,0,0,1190.7587428180432,1251.0116306221569,244.63080112586957,0,0,0.7440326955678352,1.8512863549671037,0.5768987887278281,0,0,296.99040237562866,3386.5373841024466,3929.9897849102053,0,0,618.74211508752,553.7749634961697,235.94663923844675,0,0,0,163.7341034357672,61.37167612061802,18.02821389007763,143.75690482782062,0,0.38909486357906087,0.16950903787176588,0.5494721726573729,2.2533615211678986,0,1.7829531071701203,1.2485330990913717,1.790721175964557,2.1547744987064013,0,352.61327261338107,45.094739256021526,50.07319237383998,76.39494255698624
Firm 92,0,314.7535683554328,502.65408683950363,367.98230388584585,475.64508957890314,58.98233607592607,20.309333294258337,77.77642576586236,73.99868262914241,115.02504231403248,48.57556015088319,133.67902960275126,185.06982143849677,176.40182077402972,49.98995437579513,4.039103649043762,0.543777995043124,0.3997227616028403,1.4014988146801022,0.07341849862588873,0,77.89856995194285,38.03491545878872,390.8912606624541,487.98580422945724,90.76918392942127,141.43138580047327,32.35213711798972,8.89935644144601,79.98584838752036,0,3.7305851914937027,6.396577685099729,10.845227683192707,3.2238824344240107,0,0.6754318512737775,1.6832637002148847,1.4444386392763526,0.523076208055706,0,0.9161416739948933,0.17663161072173278,0.36183052909944713,2.0039910535580776,0,67.07211880744818,50.88307976768155,18.41152330755884,60.42695573974222
Firm 93,13.847030708949443,-1.2844779314350834,-0.026005680419731694,0.19425099686825734,1.2304753472864904,21.57749796798356,55.611519520169104,29.173785400574957,4.138994444091423,33.00386528297122,76.41412857378495,63.61070292610133,70.77242001449933,65.49718301755306,1.2115127422663543,2.425589240905854,4.170374300014409,1.9417150964688132,1.0186305647958056,5.606870458028116,107.30608798833121,0.8098598138226435,0.08371673144037697,1.0843249343205192,0.7539791010421502,140.24479686826774,66.40615230193234,29.185970243166818,35.999024719063,52.726004222221746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 94,0,0,0,0,0,0.010670169369048757,0.6205160672830977,1.0112884447296102,1.306945758683773,1.5147949139353745,0.4510838226332201,0.0864906894977158,3.9122622463409105,5.05722572761565,4.447144858874855,10.887016510739464,4.753354263641312,16.635067161105617,5.495305998293603,15.792977470050602,0,0,0,0,0,15.801785736075026,22.993695092126416,12.604516151225674,18.793318820816985,5.280394067693132,5.5951062296088,22.5385659922679,32.60898132244707,1.1030562219841966,10.799796536560093,0.153355645186906,0.22122313027922605,0.6717381167013703,0.3516991537449157,0.15313870408749772,1.8448797745401502,1.5054525388911673,1.5273767681739694,0.7584904973895459,0.1254354636381553,-1.1747027804628232,1.0002201509317155,4.360014168699447,5.544721919546015,9.95243571766416
Firm 95,0,0.02210010450732011,0.0037703003275164756,0,0,1.083506816417122,0.9200829752356877,0.6730026640856737,0,0,45.83669331698298,28.525587290250076,17.21355290312403,0,0,4.4478539391623135,5.773123047528238,20.392243225798314,0,0,0,0.016970721950306765,0.017497890140889164,0,0,39.0060979520945,28.79429295956668,33.04451819954742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 96,-0.019007792445350828,0.003815215504408879,0,0,0,10.369716984864445,33.59330344324811,0,0,0,52.95398511661844,16.392964796309446,0,0,0,1.7604917023666091,2.583900190992444,0,0,0,-0.014083402896836524,0.0038468083887468253,0,0,0,118.18116998820122,136.13928229547466,0,0,0,415.31490719152197,1173.697189812368,134.71963003060284,0,0,0.31882915191185757,0.09118586607540163,0.685759662151563,0,0,1.3946153293891554,0.0726032952092426,0.3822416919719785,0,0,171.98904431828845,2188.394011789741,1082.5354014889735,0,0
Firm 97,8.738470069869697,6.659647408280932,8.899937856672384,3.4213854796382157,3.2553631486115404,26.025477868769787,29.49440971999427,26.82696313116209,17.100169088465204,15.641886609787894,2.536681311680995,57.559418913154005,18.740307429113233,51.268823877030954,53.10028193584127,1.0315239652923152,1.560690834109411,5.315673079687424,2.152472568559396,0.032231155348005386,1.5599622341266788,11.129962781123064,14.734839337459505,9.374586628200815,0.7131960683945987,37.24201935118429,79.26172296941088,41.60674716281064,82.37894376853707,30.446046658585857,50.25885373447531,174.32805861992966,136.98344214177376,39.469817669151745,90.3562807184666,0.5355110437723005,0.15143507307240842,0.06573380594510947,0.27427574343342,0.4724085404688726,0.7175744728913304,1.2706844679909681,0.16993246943145102,0.08370627025278986,0.20420922369178043,21.310411734409904,25.510829637423434,97.78040147558428,151.42509453088022,174.22005261241983
Firm 98,0,0,0,0,0,0,0,0,2.950606073724962,2.175795783508712,0,0,0,26.436104366216433,0.3988929672477008,0,0,0,6.806181556829171,9.588759653802764,0,0,0,0,0,0,0,0,0.6500739705439998,11.931532333643077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 99,281.4023331297633,120.76012120703831,308.35252833443815,112.0299323886793,142.50509822633487,121.88160333563084,150.8998385215083,220.6094274944384,413.88116437775585,449.43288135041036,546.5427951775995,49.70070847229143,624.276669432044,422.59844261481567,74.9484039884179,2.14280841511267,1.2119511252049624,0.7536688256389037,0.2059566161818411,2.5032709368934922,178.69984960491632,557.7123422051792,421.3352718537457,932.9189849601803,465.68545794539676,64.29287658417498,480.42648527032367,634.1503574231705,37.81370380748832,245.3219910321523,116.53344781501873,12.18150834295642,3.278956332890413,-2.412095004758755,2.191648005797347,0,-7038.624063449673,0,0,0,0,-73450.27101404472,0,0,0,486.95914231289623,45.4962201699228,27.495377597760235,9.857066868635846,28.53919009458426
Firm 100,22.372518161377272,16.45042009697727,5.194659279985771,49.257907784642285,55.76564041962678,34.14261841088189,9.900710674147005,43.045766955791876,12.30244962228142,70.57782428547003,8.532401988628886,24.312494388323284,78.64791733382513,17.05681180596184,65.98095771847278,2.2208274417430176,2.296812122616944,0.8189945430309409,0.9063138023791818,0.2050005707376356,12.567195955164566,31.029872268166887,46.98712573826516,4.316458136285042,29.951860618250194,97.44331933389226,144.28525371088128,132.55979517916202,236.22433379972642,71.11477910564523,52.918338109029946,468.97967115988337,71.43365971506023,61.10811903621283,106.67979706034122,0.24136159361138007,0.4457269362021786,0.29578473698968666,0.31364664367725853,0.3134122777015045,0.2561298548745322,0.02297402456900654,0.3131636830557835,0.9216249805406997,0.04247840575377384,210.3116911639808,58.30087147237719,145.87441452483446,318.407740309829,231.68014750227707
Firm 101,7932.403099963337,3304.202644534471,2397.4541181589916,4804.131318185978,0,438.92924835634153,7521.082011459095,7134.264915951812,3369.6133716157974,0,2948.272033381276,13609.701870514558,14032.986333610925,3133.622320303491,0,1.9929297369437822,1.4076342352779134,0.13614022409986756,1.875702546445075,0,12011.61972033483,12883.16956527509,3854.215480799787,4418.4829521469555,0,3640.4443469113307,13153.099555283447,11049.082724533228,10807.461906664816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 102,0,0,0,0,0,0,0.6652722423493189,0,0,0,0,3.751716619130753,0,0,0,0,13.673022627610159,0,0,0,0,0,0,0,0,0,11.726382020377716,0,0,0,113.15086635883216,494.8654640583808,201.42693939171258,576.804241531979,137.97339925845503,0.4987917697954786,0.8882860030975483,0.5939947578682738,0.7101074849653111,1.0793805960520206,0.8327162830948567,0.6604348754673303,1.2914292237711993,1.3785936917783816,1.6775282240237301,-20.968667969907933,-6.586406440053245,-8.073936403159841,-8.858260833720419,111.81561510548482
Firm 103,0,0,0,0,0,1.0056239556738544,1.631688222557971,1.1231713722787808,0.5374486111964296,0.37501481718042623,65.58673857030517,29.0497897001668,18.474242176739192,54.30340555936274,7.256786597032225,44.41230139403979,11.532295726703369,2.595550709217078,66.24189928883077,10.240305871641517,0,0,0,0,0,15.170286924576219,54.73310208621314,47.91644779877402,22.213709982255292,0.46830148569053576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firm 104,12.743262622373793,63.765439411005985,18870.46461242304,1697.6196489579918,6174.582162168235,2.618417222514864,0.00974681403340689,3.089429094370445,12.813155253693095,3.682383526730648,32.27768058048764,16.92472038234349,53.75460263897195,50.84454210715088,30.990389523048556,19.0161208002903,11.014060008213324,5.625303182051689,4.7373011368974955,2.2401609633777917,546.9768872753936,561.6734550820423,15841.841020392627,1852.2337645264097,5256.831640034237,46.73722765703594,6.6544562380651415,43.15854819692338,19.370445346772886,60.00092661268924,278.1565656930702,0,0,0,0,0.05157646062601565,0,0,0,0,0.6766760140483602,0,0,0,0,1108.9518989970575,0,0,0,0
Firm 105,41465.11034251239,18539.933748331474,-11.983526351438536,21335.956931308487,2612.5534727947547,18258.886129437753,17563.273844166244,4194.659089706481,16716.945094600098,18335.57195040073,965.5462772649486,28229.02928547636,15399.77980480392,479.8619763400488,17153.67632609179,2.4544130324816207,0.3908208413720396,2.158238981714257,2.2916988780947025,1.171555323175844,29995.224154702075,362.6870167073233,11934.118360710367,18504.741252277956,5857.037438484294,24780.59717720654,26705.042052989247,12254.767689066884,25698.092464393423,14418.773140874968,3241.2494936213716,4801.320296728128,2293.386063864346,3223.7605827122625,530.529649811922,0.0793898423472996,0.30521704668044825,0.03183884269392456,0.5122171656000136,0.8655917986436821,1.3648338426013704,1.4379990920456536,1.3427606978174764,1.7858831782908073,1.8407202952511483,3510.928235519643,307.3361466993232,3273.631093505554,5624.762725387689,5003.8105514039735
Firm 106,127.69550363441421,174.04678525599527,208.0105138235878,73.75529196486264,0,210.37765084566962,11.30004408235041,234.53862858095061,100.47504656443645,0,155.7806047444565,363.65455815587535,14.714366293866286,76.30481415497633,0,0.7147126950299492,0.9292052547687902,1.5080106055336793,2.0695809291460985,0,117.99910409377016,65.18850151295617,265.45435164129054,137.27754991954112,0,0.6074199035443688,182.7254469965954,260.2948513528063,246.58388345592468,0,0.5802232149273302,0.04430659389377013,0.010429320722353306,0.005859117884836559,1.5797037213753768,0,0,0,0,0,0,0,0,0,0,0.8681491333482966,1.1430738531942575,0.48693367707845897,1.0324770346960546,0.1947478533782262
Firm 107,4240.167741800196,279.9844891276378,3969.0844440135475,1213.2564923041948,2626.46521895736,1430.846690760562,2461.8598094555314,134.10112164754602,2123.074931682259,974.4177228310929,2716.819045907278,1766.096729834916,1443.3521677118217,3503.788663590817,2390.2089040889255,0.07883928499353379,0.4572394250908648,1.32743109258013,1.6082509689695155,2.71977077637249,3523.3276417231236,5981.029359013771,627.0283676595251,5989.985194690473,954.7736668168894,2317.3604240414506,2609.055621866756,2465.928164110258,3278.546226428004,2330.308050929041,0,32.01239970700482,106.11557509417207,46.330295008899974,99.8648334029017,0,0.3604025386017988,0.14977791671259388,0.24375172977006515,0.35927171189459217,0,1.058372786305177,0.44224000845708156,1.3324267006769102,0.473778604114032,0,61.118826819256014,143.6820726513672,179.80993606948311,174.80090417310797
Firm 108,0,0,0,0,0,0.2658586698223057,1.4094192063269924,0.4550692645310387,1.0497901595125465,0.9265489934161021,1.4821615363772782,15.553118238295998,5.380604167496102,12.982776321015114,7.901164090263524,1.9482024066530415,3.5964001608413385,8.984298971222312,6.162488424855666,10.503999006914981,0,0,0,0,0,7.162784190179812,2.5764843937742192,11.839095560322082,4.66064792116838,1.8373709372952183,0,56.53180786973043,58.44019881801609,41.94202823326588,31.034105194563335,0,0.018355957666881025,0.23671851734693708,0.04390713072072356,0.2640187773326842,0,0.6461880661693538,0.24264211718835774,1.566351336286063,0.01590323349418782,0,3.397966207156704,4.932729305724582,3.3149043487510474,4.413388434615474
Firm 109,0,0,0,0,0,25.82207239877109,8.073924100316377,33.38429367920447,150.89840940719205,135.5773163322597,-130.31990696288466,-108.0066523448782,-82.47872995308262,-31.395256411284638,-150.31240237104853,-1.1357172766447252,-0.9778045813785722,-0.17012888514563654,-1.1937096480360627,-0.7202929057414018,0,0,0,0,0,-45.015019217159384,-17.121020521485466,-51.17078481404979,-62.224787728889005,-118.10142865081235,14.049097064095408,2.404187892670277,0,0,0,0.49802504426551814,0.6125348222517348,0,0,0,0.5244806629955004,0.6833807467666576,0,0,0,31.598956010166624,15.075147237087457,0,0,0
Firm 110,-1.8585515022283636,-2.190734141358824,0,0,0,130.15519370470736,65.14919080982467,0,0,0,75.03968399551829,113.86057183067999,0,0,0,1.6257293554912964,0.5106208968062711,0,0,0,0.7878791177433369,6.805013302222136,0,0,0,37.515824229579366,71.47429105321818,0,0,0,36.85594676463474,979.8021179010798,288.2675117395665,58.01338975510476,0.5282024770745817,0.047569818462634236,0.5921851582226679,0.3674388055129189,0.659327707715714,0.025619074090460825,0.38157867919659005,0.6447243814582773,0.8120593361375165,0.6971253572821318,1.931319672824997,366.47979337166487,454.8178573309692,422.7646666073318,92.07393554848267,332.52950385762074
Firm 111,4.7771603760353,11.807483428110997,11.57421340324139,0,0,39.1635401603002,49.15148307543466,42.036837020468184,0,0,82.22497707869931,66.39697911286845,135.02551453218152,0,0,2.082426830950478,3.5563151391246715,3.0885354442135284,0,0,125.88847739008378,16.307172388342032,3.7881608157451887,0,0,235.23672824869018,134.87064434526002,152.69262083107526,0,0,0.18896978278465276,-2.2530893202478155,-3.6378261971520307,-0.3912325893237938,0.7423766464313938,0,0,0,0,0,0,0,0,0,0,1.8923129967527672,5.8238043882195125,2.233474551849068,3.7008820747716777,6.412656765711652
Firm 112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5493.752265572693,3056.3955271033124,2976.6400841529075,911.6815786017193,2296.6592149714415,6.298915011164108,0.20901238767429656,0.5561248018861598,0.40384104690692557,0.697426941788184,1.5318015958611924,1.6842595326113463,1.1788520516955059,1.2709051422554747,0.1675582180158962,3552.062585440379,2185.43827194133,1924.2004205090611,456.10165097918417,677.6024938333237
Firm 113,0,197.68785077752304,200.1574642438359,155.1320658909893,143.32502202666421,105.00770156629844,170.1103844833573,99.9158674670077,100.1582509313337,187.67233984276518,162.80030621214476,1.9984459351273336,16.33733911913316,64.60539072024895,121.89303049688579,0.467585916766098,1.407742476897751,0.8692075110563198,1.7184270851051624,1.181418027247044,0,116.69460572683973,91.76710069999095,237.42162305472849,118.44520009107715,126.1639365104243,210.42447610325382,175.70370395501237,177.86834094938223,204.35537705062504,2.3379470536885214,0,0,0,0,0.5153334795811403,0.4095538379691047,0,0,0,0.7456078957291018,0.4713641538575209,0,0,0,-57.365187304243456,-182.38185144701356,0,0,0
